scenario,ZONE,METRIC_CATEGORY,METRIC_SUBTYPE,METRIC,UNIT,SCENARIO,SCENARIO_SE,BASELINE,BASELINE_SE,net_change,net_change_se,change_prop,change_prop_se,change_pct,change_pct_se
scenario1_restoration,Yolo,Biodiversity Support,Waterbird distributions,Shorebirds (fall),ha,880910.4416536995,NA,679777.8887270846,NA,201132.55292661488,NA,0.2958798105411237,NA,29.587981054112372,NA
scenario1_restoration,Yolo,Biodiversity Support,Waterbird distributions,Shorebirds (winter),ha,625852.7505338477,NA,462657.59917007916,NA,163195.15136376856,NA,0.3527341854030065,NA,35.273418540300646,NA
scenario1_restoration,Yolo,Biodiversity Support,Waterbird distributions,Total (fall),ha,1139268.649680747,NA,997218.4610903263,NA,142050.18859042064,NA,0.14244640881909423,NA,14.244640881909424,NA
scenario1_restoration,Yolo,Biodiversity Support,Waterbird distributions,Total (winter),ha,1125828.791863223,NA,940209.0835549765,NA,185619.70830824657,NA,0.19742386194186656,NA,19.742386194186658,NA
scenario1_restoration,Yolo,Biodiversity Support,Waterbird habitat,Cranes (fall),ha,0,NA,0,NA,0,NA,NA,NA,NA,NA
scenario1_restoration,Yolo,Biodiversity Support,Waterbird habitat,Cranes (winter),ha,0,NA,0,NA,0,NA,NA,NA,NA,NA
scenario1_restoration,Yolo,Biodiversity Support,Waterbird habitat,Dabbling Ducks (fall),ha,799088.8888888889,NA,552077.7777777778,NA,247011.11111111112,NA,0.4474208545494798,NA,44.742085454947976,NA
scenario1_restoration,Yolo,Biodiversity Support,Waterbird habitat,Dabbling Ducks (winter),ha,824611.1111111111,NA,586311.1111111111,NA,238300,NA,0.406439508793208,NA,40.6439508793208,NA
scenario1_restoration,Yolo,Biodiversity Support,Waterbird habitat,Diving Ducks (winter),ha,654077.7777777778,NA,377411.1111111111,NA,276666.6666666666,NA,0.7330644449024052,NA,73.30644449024052,NA
scenario1_restoration,Yolo,Biodiversity Support,Waterbird habitat,Geese (fall),ha,217733.33333333334,NA,158255.55555555556,NA,59477.77777777778,NA,0.3758337428912448,NA,37.583374289124485,NA
scenario1_restoration,Yolo,Biodiversity Support,Waterbird habitat,Geese (winter),ha,219277.77777777778,NA,126777.77777777778,NA,92500,NA,0.7296231375985976,NA,72.96231375985977,NA
scenario1_restoration,Yolo,Biodiversity Support,Waterbird habitat,Herons/Egrets (fall),ha,1215000,NA,1090700,NA,124300,NA,0.11396350967268727,NA,11.396350967268727,NA
scenario1_restoration,Yolo,Biodiversity Support,Waterbird habitat,Herons/Egrets (winter),ha,977633.3333333334,NA,741566.6666666667,NA,236066.66666666663,NA,0.3183350564121004,NA,31.833505641210042,NA
scenario1_restoration,Yolo,Biodiversity Support,Waterbird habitat,Shorebirds (fall),ha,925366.6666666667,NA,714577.7777777778,NA,210788.888888889,NA,0.2949838288344323,NA,29.49838288344323,NA
scenario1_restoration,Yolo,Biodiversity Support,Waterbird habitat,Shorebirds (winter),ha,590755.5555555556,NA,390488.8888888889,NA,200266.66666666674,NA,0.5128613703619397,NA,51.28613703619397,NA
scenario1_restoration,Yolo,Biodiversity Support,Waterbird habitat,Total (fall),ha,1221244.4444444445,NA,1095633.3333333335,NA,125611.11111111101,NA,0.11464703317208706,NA,11.464703317208706,NA
scenario1_restoration,Yolo,Biodiversity Support,Waterbird habitat,Total (winter),ha,1017977.7777777779,NA,782133.3333333334,NA,235844.4444444445,NA,0.301539947721332,NA,30.153994772133203,NA
scenario1_restoration,Yolo,Climate Change Resilience,climate change resilience,Drought,ranking,183896.81425,2073.9163093827965,192916.38975,2129.9678131530436,-9019.575500000006,2972.859186606712,-0.04675380620427563,0.015418734741281342,-4.675380620427563,1.5418734741281341
scenario1_restoration,Yolo,Climate Change Resilience,climate change resilience,Flood,ranking,244918.12827272725,1777.6038265424565,237086.19890909092,1918.8281967165908,7831.929363636329,2615.6790729470285,0.033034100675929386,0.011035846920895036,3.3034100675929388,1.1035846920895036
scenario1_restoration,Yolo,Climate Change Resilience,climate change resilience,Heat,ranking,247672.36735714285,2513.6583298769206,247470.03932142857,2435.1875641242314,202.3280357142794,3499.802376109962,8.175859844249021e-4,0.01414232992414623,0.08175859844249021,1.414232992414623
scenario1_restoration,Yolo,Climate Change Resilience,climate change resilience,Salinity,ranking,210427.91999999998,0,204808.95,0,5618.969999999972,0,0.0274351780036955,0,2.74351780036955,0
scenario1_restoration,Yolo,Water Quality,pesticide application rate,Critical Pesticides,kg,8588.530962089448,579.3398563237048,9871.351664964966,700.7964773131633,-1282.8207028755187,909.2581436202317,-0.1299539056468283,0.09257167993608618,-12.995390564682829,9.257167993608618
scenario1_restoration,Yolo,Water Quality,pesticide application rate,Groundwater Contaminant,kg,1978.6611451448202,169.61650870507896,2077.8073086837917,180.79338657579243,-99.14616353897145,247.90322437363344,-0.047716726726587846,0.11938223654721111,-4.771672672658784,11.938223654721112
scenario1_restoration,Yolo,Water Quality,pesticide application rate,Risk to Aquatic Organisms,kg,34076.315739549456,1470.0623141016858,38783.28030253592,1741.223275734499,-4706.964562986461,2278.802690735111,-0.1213658186277422,0.05900945763405839,-12.136581862774221,5.900945763405839
scenario2_perennialexpand,Contra Costa & Alameda,Agricultural Livelihoods,livelihoods,Agricultural Jobs,employees,220.4956382556278,11.883526942920007,219.17998124091469,11.851312163463932,1.3156570147131106,16.783081141404693,0.006002633120344089,0.07657283213391718,0.600263312034409,7.657283213391717
scenario2_perennialexpand,Contra Costa & Alameda,Agricultural Livelihoods,livelihoods,Annual Wages,annual dollars per employee (thousands),39.033817637193515,0.7363997186969303,39.0456848299329,0.7391573434656614,-0.011867192739387633,1.043378226769244,-3.0393096679124184e-4,0.02672198619384189,-0.030393096679124185,2.672198619384189
scenario2_perennialexpand,Contra Costa & Alameda,Agricultural Livelihoods,production value,Gross Production Value,USD per year (millions),68304.00655535,1705.7938393536383,67682.30313052746,1701.5234316763488,621.7034248225391,2409.339040259898,0.009185612723957758,0.03559851871431911,0.9185612723957758,3.559851871431911
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Riparian landbird distributions,Ash-throated Flycatcher,ha,983224.8344696852,NA,984410.651423389,NA,-1185.816953703761,NA,-0.0012045958178013949,NA,-0.12045958178013949,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Riparian landbird distributions,Black-headed Grosbeak,ha,1257277.8374692632,NA,1261288.7831169697,NA,-4010.9456477065105,NA,-0.0031800375151156343,NA,-0.31800375151156346,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Riparian landbird distributions,Common Yellowthroat,ha,1384077.2353069237,NA,1393937.4833600388,NA,-9860.248053115094,NA,-0.007073665907417384,NA,-0.7073665907417384,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Riparian landbird distributions,Lazuli Bunting,ha,613542.9417445015,NA,613498.3471613792,NA,44.59458312229253,NA,7.26890028777242e-5,NA,0.0072689002877724205,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Riparian landbird distributions,Nuttall's Woodpecker,ha,453891.61218190566,NA,454255.27083506394,NA,-363.65865315828705,NA,-8.005601178600925e-4,NA,-0.08005601178600925,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Riparian landbird distributions,Song Sparrow,ha,4349318.866637764,NA,4349184.411304776,NA,134.4553329879418,NA,3.0915068268536486e-5,NA,0.0030915068268536484,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Riparian landbird distributions,Spotted Towhee,ha,2425534.3483495736,NA,2395209.6528634327,NA,30324.695486140903,NA,0.012660559984754672,NA,1.2660559984754671,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Riparian landbird distributions,Total,ha,4458726.873553959,NA,4456936.320899593,NA,1790.552654366009,NA,4.017451732414705e-4,NA,0.04017451732414705,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Riparian landbird distributions,Yellow-breasted Chat,ha,164339.7374009196,NA,165237.04548399482,NA,-897.3080830752151,NA,-0.005430429238473222,NA,-0.5430429238473222,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Riparian landbird distributions,Yellow Warbler,ha,383727.84753623937,NA,384205.1764199924,NA,-477.32888375304174,NA,-0.0012423801475054867,NA,-0.12423801475054867,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Riparian landbird habitat,Ash-throated Flycatcher,ha,7911.111111111111,NA,7855.555555555556,NA,55.55555555555566,NA,0.007072135785007085,NA,0.7072135785007084,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Riparian landbird habitat,Black-headed Grosbeak,ha,23422.222222222223,NA,28366.666666666668,NA,-4944.444444444445,NA,-0.17430473952213085,NA,-17.430473952213084,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Riparian landbird habitat,Common Yellowthroat,ha,1420977.7777777778,NA,1434311.1111111112,NA,-13333.333333333489,NA,-0.00929598413485385,NA,-0.9295984134853851,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Riparian landbird habitat,Lazuli Bunting,ha,1198200,NA,1198200,NA,0,NA,0,NA,0,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Riparian landbird habitat,Nuttall's Woodpecker,ha,1011.1111111111112,NA,1011.1111111111112,NA,0,NA,0,NA,0,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Riparian landbird habitat,Song Sparrow,ha,4113455.5555555555,NA,4111677.777777778,NA,1777.777777777519,NA,4.323728350956401e-4,NA,0.04323728350956401,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Riparian landbird habitat,Spotted Towhee,ha,99255.55555555556,NA,96200,NA,3055.555555555562,NA,0.03176253176253183,NA,3.176253176253183,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Riparian landbird habitat,Total,ha,4868811.111111111,NA,4868533.333333334,NA,277.7777777770534,NA,5.705574117675139e-5,NA,0.005705574117675139,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Riparian landbird habitat,Yellow-breasted Chat,ha,22644.444444444445,NA,22777.777777777777,NA,-133.33333333333212,NA,-0.005853658536585313,NA,-0.5853658536585313,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Riparian landbird habitat,Yellow Warbler,ha,155955.55555555556,NA,156844.44444444444,NA,-888.888888888876,NA,-0.005667327854916325,NA,-0.5667327854916325,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Waterbird distributions,Cranes (fall),ha,39891.52173853428,NA,42376.47888580751,NA,-2484.957147273235,NA,-0.058640010038811474,NA,-5.864001003881148,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Waterbird distributions,Cranes (winter),ha,275261.4090803183,NA,271349.27203969826,NA,3912.1370406200294,NA,0.014417348575188681,NA,1.4417348575188682,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Waterbird distributions,Dabbling Ducks (fall),ha,49870.30975520611,NA,61968.4085243692,NA,-12098.098769163094,NA,-0.19523010284192618,NA,-19.52301028419262,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Waterbird distributions,Dabbling Ducks (winter),ha,358532.2647826746,NA,354752.43143737316,NA,3779.8333453014493,NA,0.010654848312064999,NA,1.0654848312065,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Waterbird distributions,Diving Ducks (winter),ha,136799.14064067547,NA,137199.36919911223,NA,-400.2285584367637,NA,-0.002917131184881231,NA,-0.2917131184881231,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Waterbird distributions,Geese (fall),ha,8136.6320168133825,NA,8183.967499864391,NA,-47.33548305100885,NA,-0.0057839285226625355,NA,-0.5783928522662536,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Waterbird distributions,Geese (winter),ha,519410.1176242655,NA,442457.7363690775,NA,76952.38125518797,NA,0.17392029775923704,NA,17.392029775923703,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Waterbird distributions,Herons/Egrets (fall),ha,425653.76477373973,NA,427009.5493853092,NA,-1355.7846115694847,NA,-0.003175068598632443,NA,-0.31750685986324434,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Waterbird distributions,Herons/Egrets (winter),ha,522112.13715341355,NA,518035.3580860628,NA,4076.779067350726,NA,0.007869692683551222,NA,0.7869692683551222,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Waterbird distributions,Shorebirds (fall),ha,161984.984757358,NA,160536.4643637712,NA,1448.5203935868049,NA,0.0090229992253006,NA,0.90229992253006,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Waterbird distributions,Shorebirds (winter),ha,304970.47449498595,NA,284782.15018758137,NA,20188.324307404575,NA,0.07089041323027744,NA,7.089041323027743,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Waterbird distributions,Total (fall),ha,433841.9376499123,NA,434689.0687233872,NA,-847.131073474884,NA,-0.0019488207420600052,NA,-0.1948820742060005,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Waterbird distributions,Total (winter),ha,712504.6852780713,NA,699710.6925967667,NA,12793.992681304575,NA,0.018284689396161007,NA,1.8284689396161007,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Waterbird habitat,Cranes (fall),ha,1511.111111111111,NA,1722.2222222222224,NA,-211.1111111111113,NA,-0.12258064516129043,NA,-12.258064516129043,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Waterbird habitat,Cranes (winter),ha,123488.88888888889,NA,106511.11111111111,NA,16977.77777777778,NA,0.15939912372209475,NA,15.939912372209475,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Waterbird habitat,Dabbling Ducks (fall),ha,6888.88888888889,NA,7222.222222222223,NA,-333.33333333333303,NA,-0.04615384615384611,NA,-4.6153846153846105,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Waterbird habitat,Dabbling Ducks (winter),ha,295844.44444444444,NA,290933.3333333334,NA,4911.111111111066,NA,0.01688053773296654,NA,1.6880537732966538,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Waterbird habitat,Diving Ducks (winter),ha,115155.55555555556,NA,113266.66666666667,NA,1888.8888888888905,NA,0.01667647635864235,NA,1.6676476358642351,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Waterbird habitat,Geese (fall),ha,0,NA,0,NA,0,NA,NA,NA,NA,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Waterbird habitat,Geese (winter),ha,110422.22222222223,NA,60788.88888888889,NA,49633.33333333334,NA,0.8164869310912083,NA,81.64869310912083,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Waterbird habitat,Herons/Egrets (fall),ha,6700,NA,6977.777777777778,NA,-277.7777777777783,NA,-0.0398089171974523,NA,-3.98089171974523,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Waterbird habitat,Herons/Egrets (winter),ha,321511.1111111111,NA,309711.1111111111,NA,11800,NA,0.03810002152543589,NA,3.8100021525435888,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Waterbird habitat,Shorebirds (fall),ha,158366.6666666667,NA,155744.44444444444,NA,2622.222222222248,NA,0.016836698294927756,NA,1.6836698294927757,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Waterbird habitat,Shorebirds (winter),ha,274877.7777777778,NA,216844.44444444444,NA,58033.33333333337,NA,0.2676265628202502,NA,26.76265628202502,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Waterbird habitat,Total (fall),ha,164100,NA,161711.11111111112,NA,2388.888888888876,NA,0.014772571114470168,NA,1.4772571114470168,NA
scenario2_perennialexpand,Contra Costa & Alameda,Biodiversity Support,Waterbird habitat,Total (winter),ha,510100,NA,486655.55555555556,NA,23444.444444444438,NA,0.04817461585880955,NA,4.817461585880955,NA
scenario2_perennialexpand,Contra Costa & Alameda,Climate Change Resilience,climate change resilience,Drought,ranking,223352.88325,1744.5687392414766,223369.77125,1744.8088318318728,-16.887999999977183,2467.362548466905,-7.56055750313492e-5,0.011046089800718176,-0.00756055750313492,1.1046089800718175
scenario2_perennialexpand,Contra Costa & Alameda,Climate Change Resilience,climate change resilience,Flood,ranking,196841.35854545454,1763.554987751474,196988.65618181817,1764.3329541198184,-147.29763636362622,2494.593547617781,-0.00074774679526557245,0.012663642388456308,-0.07477467952655724,1.2663642388456309
scenario2_perennialexpand,Contra Costa & Alameda,Climate Change Resilience,climate change resilience,Heat,ranking,267128.54807142855,1972.039989054167,267368.55075,1972.878888206218,-240.00267857144354,2789.478952413616,-8.976473781161173e-4,0.010433087611642858,-0.08976473781161173,1.043308761164286
scenario2_perennialexpand,Contra Costa & Alameda,Climate Change Resilience,climate change resilience,Salinity,ranking,249123.42,0,249357.78,0,-234.35999999998603,0,-9.398543731019182e-4,0,-0.09398543731019182,0
scenario2_perennialexpand,Contra Costa & Alameda,Water Quality,pesticide application rate,Critical Pesticides,kg,10587.13821038164,738.3288864636303,10575.280450323387,739.9950408844418,11.857760058252097,1045.3335377381666,0.0011212714512823622,0.09884691682177306,0.11212714512823622,9.884691682177307
scenario2_perennialexpand,Contra Costa & Alameda,Water Quality,pesticide application rate,Groundwater Contaminant,kg,1331.1172964911602,222.75185620409292,1314.247013519213,222.8250234091452,16.87028297194729,315.0704373622746,0.012836462855466602,0.23974444456141095,1.2836462855466602,23.974444456141093
scenario2_perennialexpand,Contra Costa & Alameda,Water Quality,pesticide application rate,Risk to Aquatic Organisms,kg,30941.00885974235,1322.6211667028244,30809.156449714574,1322.681290392739,131.85241002777548,1870.5113061848467,0.004279650117749232,0.060713115414264725,0.4279650117749232,6.071311541426472
scenario2_perennialexpand,Sacramento,Agricultural Livelihoods,livelihoods,Agricultural Jobs,employees,430.7379399187055,30.61140730306734,363.48474123384705,24.8859999962369,67.25319868485843,39.4508713831138,0.18502344405591223,0.10927190004979742,18.502344405591224,10.927190004979742
scenario2_perennialexpand,Sacramento,Agricultural Livelihoods,livelihoods,Annual Wages,annual dollars per employee (thousands),38.273691957363376,0.6087845320429061,38.50026621871204,0.6275812070487706,-0.22657426134866654,0.8743436268970524,-0.005885005055849356,0.022710269647915702,-0.5885005055849356,2.27102696479157
scenario2_perennialexpand,Sacramento,Agricultural Livelihoods,production value,Gross Production Value,USD per year (millions),158203.46117257074,4395.981575974054,134565.0374205037,3626.7498086291234,23638.42375206703,5698.944480401148,0.1756654195264634,0.042614671316090195,17.56654195264634,4.261467131609019
scenario2_perennialexpand,Sacramento,Biodiversity Support,Riparian landbird distributions,Ash-throated Flycatcher,ha,1236348.2920276518,NA,1297404.5394466983,NA,-61056.24741904647,NA,-0.04706030044035842,NA,-4.706030044035843,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Riparian landbird distributions,Black-headed Grosbeak,ha,1544257.9991718961,NA,1585590.540953229,NA,-41332.54178133281,NA,-0.026067601132688654,NA,-2.6067601132688654,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Riparian landbird distributions,Common Yellowthroat,ha,1355606.743046207,NA,1410450.6593885315,NA,-54843.91634232458,NA,-0.0388839666083044,NA,-3.88839666083044,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Riparian landbird distributions,Lazuli Bunting,ha,464616.16960581805,NA,471538.0152515653,NA,-6921.845645747264,NA,-0.014679295034260308,NA,-1.467929503426031,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Riparian landbird distributions,Nuttall's Woodpecker,ha,556326.0859228671,NA,599837.1050848109,NA,-43511.01916194381,NA,-0.07253805873811657,NA,-7.253805873811657,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Riparian landbird distributions,Song Sparrow,ha,4229679.524655268,NA,4285164.790940533,NA,-55485.266285265796,NA,-0.012948222295340843,NA,-1.2948222295340843,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Riparian landbird distributions,Spotted Towhee,ha,3524630.2143202373,NA,3405389.153350538,NA,119241.06096969917,NA,0.03501539929801525,NA,3.501539929801525,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Riparian landbird distributions,Total,ha,4819125.319988033,NA,4812025.549032788,NA,7099.770955245011,NA,0.0014754225394069359,NA,0.1475422539406936,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Riparian landbird distributions,Yellow-breasted Chat,ha,180095.4355587769,NA,185534.70521230873,NA,-5439.269653531839,NA,-0.02931672350629842,NA,-2.931672350629842,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Riparian landbird distributions,Yellow Warbler,ha,368140.34222629335,NA,365230.5421613778,NA,2909.8000649155583,NA,0.007967022822614484,NA,0.7967022822614485,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Riparian landbird habitat,Ash-throated Flycatcher,ha,171911.11111111112,NA,191088.8888888889,NA,-19177.77777777778,NA,-0.10036050703570183,NA,-10.036050703570183,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Riparian landbird habitat,Black-headed Grosbeak,ha,242177.77777777778,NA,262111.11111111112,NA,-19933.333333333343,NA,-0.07604917337855027,NA,-7.604917337855027,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Riparian landbird habitat,Common Yellowthroat,ha,1470133.3333333335,NA,1538066.6666666667,NA,-67933.33333333326,NA,-0.04416800312080095,NA,-4.416800312080095,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Riparian landbird habitat,Lazuli Bunting,ha,229888.8888888889,NA,250800,NA,-20911.111111111095,NA,-0.0833776360092149,NA,-8.33776360092149,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Riparian landbird habitat,Nuttall's Woodpecker,ha,38366.66666666667,NA,47088.88888888889,NA,-8722.222222222219,NA,-0.18522888154789988,NA,-18.52288815478999,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Riparian landbird habitat,Song Sparrow,ha,3570911.1111111115,NA,3905933.3333333335,NA,-335022.222222222,NA,-0.08577264219108245,NA,-8.577264219108246,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Riparian landbird habitat,Spotted Towhee,ha,804411.1111111111,NA,805544.4444444445,NA,-1133.3333333333721,NA,-0.0014069159574615303,NA,-0.14069159574615303,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Riparian landbird habitat,Total,ha,4137344.4444444445,NA,4435866.666666667,NA,-298522.2222222225,NA,-0.06729738395102554,NA,-6.729738395102554,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Riparian landbird habitat,Yellow-breasted Chat,ha,10300,NA,10466.666666666668,NA,-166.66666666666788,NA,-0.015923566878981006,NA,-1.5923566878981006,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Riparian landbird habitat,Yellow Warbler,ha,192688.8888888889,NA,193700,NA,-1011.1111111110949,NA,-0.005219985085756815,NA,-0.5219985085756815,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Waterbird distributions,Cranes (fall),ha,337965.01570050087,NA,333762.6273296256,NA,4202.388370875269,NA,0.012590949455599083,NA,1.2590949455599083,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Waterbird distributions,Cranes (winter),ha,689421.0171123346,NA,720900.4360606687,NA,-31479.41894833406,NA,-0.043666805253097185,NA,-4.366680525309718,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Waterbird distributions,Dabbling Ducks (fall),ha,238636.42296130874,NA,264053.73226019245,NA,-25417.309298883716,NA,-0.09625809520404009,NA,-9.62580952040401,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Waterbird distributions,Dabbling Ducks (winter),ha,584110.9605391924,NA,591066.5265455532,NA,-6955.566006360808,NA,-0.011767822561382599,NA,-1.17678225613826,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Waterbird distributions,Diving Ducks (winter),ha,166549.3166001423,NA,165114.08810593744,NA,1435.2284942048718,NA,0.008692344249171683,NA,0.8692344249171683,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Waterbird distributions,Geese (fall),ha,176416.70482046902,NA,155511.6040085132,NA,20905.10081195581,NA,0.13442791581528152,NA,13.442791581528152,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Waterbird distributions,Geese (winter),ha,961257.4913386256,NA,989731.597538427,NA,-28474.106199801434,NA,-0.02876952324308905,NA,-2.8769523243089052,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Waterbird distributions,Herons/Egrets (fall),ha,748950.6281574568,NA,785495.4619215594,NA,-36544.83376410266,NA,-0.04652456383987623,NA,-4.652456383987623,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Waterbird distributions,Herons/Egrets (winter),ha,766802.4284732839,NA,803334.0353114738,NA,-36531.60683818988,NA,-0.045474989521669666,NA,-4.547498952166967,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Waterbird distributions,Shorebirds (fall),ha,329485.307020425,NA,335656.5229641481,NA,-6171.215943723102,NA,-0.01838550876123524,NA,-1.838550876123524,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Waterbird distributions,Shorebirds (winter),ha,573876.2543617851,NA,599796.9054992001,NA,-25920.65113741497,NA,-0.043215713351908144,NA,-4.321571335190814,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Waterbird distributions,Total (fall),ha,789176.4486995009,NA,824924.7240881126,NA,-35748.27538861171,NA,-0.04333519695161099,NA,-4.333519695161099,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Waterbird distributions,Total (winter),ha,1158133.4830961295,NA,1215534.9234107467,NA,-57401.44031461724,NA,-0.047223193023159624,NA,-4.722319302315962,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Waterbird habitat,Cranes (fall),ha,214422.22222222222,NA,209255.55555555556,NA,5166.666666666657,NA,0.024690702490309517,NA,2.4690702490309517,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Waterbird habitat,Cranes (winter),ha,338355.55555555556,NA,333922.22222222225,NA,4433.333333333314,NA,0.013276544770904676,NA,1.3276544770904677,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Waterbird habitat,Dabbling Ducks (fall),ha,210244.44444444444,NA,224188.8888888889,NA,-13944.444444444467,NA,-0.06219953412301145,NA,-6.219953412301145,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Waterbird habitat,Dabbling Ducks (winter),ha,440044.44444444444,NA,443822.22222222225,NA,-3777.77777777781,NA,-0.008511916683356772,NA,-0.8511916683356772,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Waterbird habitat,Diving Ducks (winter),ha,120600,NA,117633.33333333334,NA,2966.666666666657,NA,0.025219608954377925,NA,2.5219608954377923,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Waterbird habitat,Geese (fall),ha,72544.44444444445,NA,51122.222222222226,NA,21422.222222222226,NA,0.4190393392740709,NA,41.90393392740709,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Waterbird habitat,Geese (winter),ha,660822.2222222222,NA,669511.1111111111,NA,-8688.888888888876,NA,-0.012977960701009008,NA,-1.2977960701009008,NA
scenario2_perennialexpand,Sacramento,Biodiversity Support,Waterbird habitat,Herons/Egrets (fall),ha,509311.1111111111,NA,498866.6666666667,NA,10444.444444444438,NA,0.020936344603323075,NA,2.0936344603323076,NA
