METRIC_CATEGORY,METRIC_SUBTYPE,METRIC,CODE_NAME,SUBCLASS,year,lbs_chm_used,kg_chm_used,CLASS_AREA,SUBCLASS_AREA,SUBCLASS_PROP,rate,UNIT
water quality,pesticide application rate,Risk to Aquatic Organisms,FIELD_OTHER,SUNFLOWERS,2015,271.8099499,123.26981854875282,7964.759359127458,863.361146155801,0.10839764357304855,0.1427789738947874,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,FIELD_OTHER,SUNFLOWERS,2016,201.23439865999998,91.26276583219953,7964.759359127458,863.361146155801,0.10839764357304855,0.10570636197674152,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,FIELD_OTHER,SUNFLOWERS,2017,689.01794537,312.4797938185941,7964.759359127458,863.361146155801,0.10839764357304855,0.3619340471944338,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,FIELD_OTHER,SUNFLOWERS,2018,837.0570268,379.61769922902494,7964.759359127458,863.361146155801,0.10839764357304855,0.43969745560048595,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,GRAIN&HAY_OTHER,MISCELLANEOUS GRAIN AND HAY,2014,31.4018694,14.241210612244897,7866.788538201375,7822.731086244726,0.9943995632089632,0.001820490881667433,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,GRAIN&HAY_OTHER,MISCELLANEOUS GRAIN AND HAY,2015,254.8956886,115.59895174603174,7866.788538201375,7822.731086244726,0.9943995632089632,0.01477731376313034,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,GRAIN&HAY_OTHER,MISCELLANEOUS GRAIN AND HAY,2016,112.61399862,51.072108217687074,7866.788538201375,7822.731086244726,0.9943995632089632,0.006528680029343059,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,GRAIN&HAY_OTHER,MISCELLANEOUS GRAIN AND HAY,2017,2.7243354,1.2355262585034015,7866.788538201375,7822.731086244726,0.9943995632089632,1.5794052548679792e-4,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,GRAIN&HAY_OTHER,MISCELLANEOUS GRAIN AND HAY,2018,4.5502758,2.063617142857143,7866.788538201375,7822.731086244726,0.9943995632089632,2.637975305690554e-4,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,GRAIN&HAY_WHEAT,WHEAT,2014,383.4658359,173.90740857142856,11561.802557401152,11561.802557401152,1,0.015041548037862295,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,GRAIN&HAY_WHEAT,WHEAT,2015,163.88690540000002,74.32512716553289,11561.802557401152,11561.802557401152,1,0.006428506869627741,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,GRAIN&HAY_WHEAT,WHEAT,2016,246.5133222,111.7974250340136,11561.802557401152,11561.802557401152,1,0.009669549750479678,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,GRAIN&HAY_WHEAT,WHEAT,2017,47.6891586,21.627736326530613,11561.802557401152,11561.802557401152,1,0.0018706197601243305,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,GRAIN&HAY_WHEAT,WHEAT,2018,207.3481488,94.03544163265305,11561.802557401152,11561.802557401152,1,0.008133285546591294,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,IDLE,IDLE,2014,4260.59794319,1932.2439651655327,26609.3100000389,26609.3100000389,1,0.07261533520270567,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,IDLE,IDLE,2015,5741.39006182,2603.8050166984126,26609.3100000389,26609.3100000389,1,0.0978531580373413,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,IDLE,IDLE,2016,2516.55514454,1141.2948501315193,26609.3100000389,26609.3100000389,1,0.042890809650075516,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,IDLE,IDLE,2017,3437.9517564,1559.1617942857142,26609.3100000389,26609.3100000389,1,0.058594596939320676,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,IDLE,IDLE,2018,1970.59964915,893.6959860090702,26609.3100000389,26609.3100000389,1,0.03358583841549306,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_CITRUS&SUBTROPICAL,MISCELLANEOUS SUBTROPICAL FRUIT,2018,165.5014454,75.0573448526077,639.8735836955395,18.18358486246943,0.0284174645208067,4.127752883730018,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_CITRUS&SUBTROPICAL,OLIVES,2014,1812.8548683,822.1564028571428,639.8735836955395,621.6899988330701,0.9715825354791934,1.3224539632298313,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_CITRUS&SUBTROPICAL,OLIVES,2015,3502.1963775,1588.2976768707483,639.8735836955395,621.6899988330701,0.9715825354791934,2.554806543216118,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_CITRUS&SUBTROPICAL,OLIVES,2016,3271.298974,1483.5823011337868,639.8735836955395,621.6899988330701,0.9715825354791934,2.3863699012667294,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_CITRUS&SUBTROPICAL,OLIVES,2017,3731.288701,1692.194422222222,639.8735836955395,621.6899988330701,0.9715825354791934,2.7219264028672154,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_CITRUS&SUBTROPICAL,OLIVES,2018,4314.27861339,1956.5889403129252,639.8735836955395,621.6899988330701,0.9715825354791934,3.1472099341882585,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,ALMONDS,2014,16613.68434981,7534.550725537414,15670.572605054684,8052.1537577694035,0.5138391532146125,0.9357186849875337,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,ALMONDS,2015,19156.22680829,8687.631205573696,15670.572605054684,8052.1537577694035,0.5138391532146125,1.0789201829623696,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,ALMONDS,2016,30753.57019179,13947.197365891156,15670.572605054684,8052.1537577694035,0.5138391532146125,1.73210768018851,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,ALMONDS,2017,29290.37505472,13283.616804861678,15670.572605054684,8052.1537577694035,0.5138391532146125,1.649697361037662,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,ALMONDS,2018,32162.71956844,14586.267377977323,15670.572605054684,8052.1537577694035,0.5138391532146125,1.8114740250586063,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,APPLES,2014,5177.9326335,2348.2687680272106,15670.572605054684,156.15193352765803,0.00996466035180423,15.038358571533662,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,APPLES,2015,4065.6005526,1843.8097744217687,15670.572605054684,156.15193352765803,0.00996466035180423,11.807793427643906,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,APPLES,2016,3530.51399404,1601.1401333514739,15670.572605054684,156.15193352765803,0.00996466035180423,10.25373235655693,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,APPLES,2017,2786.8147830000003,1263.8615795918367,15670.572605054684,156.15193352765803,0.00996466035180423,8.093793980258198,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,APPLES,2018,4456.1066113,2020.9100278004532,15670.572605054684,156.15193352765803,0.00996466035180423,12.94194687280324,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,MISCELLANEOUS DECIDUOUS,2014,22.5738886,10.237591201814059,15670.572605054684,1840.9962237464745,0.11748110743270763,0.005560897447676617,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,MISCELLANEOUS DECIDUOUS,2016,22.9978886,10.429881451247166,15670.572605054684,1840.9962237464745,0.11748110743270763,0.005665346466611479,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,MISCELLANEOUS DECIDUOUS,2017,0.3840128,0.1741554648526077,15670.572605054684,1840.9962237464745,0.11748110743270763,9.459849108120214e-5,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,MISCELLANEOUS DECIDUOUS,2018,15.0492665,6.8250641723356,15670.572605054684,1840.9962237464745,0.11748110743270763,0.003707266796260136,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,PEARS,2014,40157.5386745,18212.035680045352,15670.572605054684,2224.3721574258957,0.14194581228693612,8.187494893444818,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,PEARS,2015,50362.007136579996,22839.91253359637,15670.572605054684,2224.3721574258957,0.14194581228693612,10.268026623758562,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,PEARS,2016,56215.00399458,25494.332877360543,15670.572605054684,2224.3721574258957,0.14194581228693612,11.461361261985621,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,PEARS,2017,56032.28729648,25411.46816166893,15670.572605054684,2224.3721574258957,0.14194581228693612,11.424108181193823,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,PEARS,2018,53755.81301752,24379.053522684804,15670.572605054684,2224.3721574258957,0.14194581228693612,10.959970633195171,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,POMEGRANATES,2014,11.999242800000001,5.441833469387755,15670.572605054684,3.2184144455140804,2.05379505052416e-4,1.690842979210692,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,POMEGRANATES,2015,13.68417,6.205972789115646,15670.572605054684,3.2184144455140804,2.05379505052416e-4,1.9282702380874879,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,POMEGRANATES,2016,40.3107619,18.281524671201815,15670.572605054684,3.2184144455140804,2.05379505052416e-4,5.680289155016419,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,POMEGRANATES,2017,12.0307113,5.456104897959183,15670.572605054684,3.2184144455140804,2.05379505052416e-4,1.6952772833728922,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,POMEGRANATES,2018,18.4102312,8.349311201814057,15670.572605054684,3.2184144455140804,2.05379505052416e-4,2.5942312101698306,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,STONE FRUIT,2014,3346.29762294,1517.59529385034,15670.572605054684,1324.7349220601398,0.08453647198780948,1.1455841229657302,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,STONE FRUIT,2015,5604.88607212,2541.8984454058955,15670.572605054684,1324.7349220601398,0.08453647198780948,1.9187977934883031,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,STONE FRUIT,2016,7209.39908518,3269.5687461133784,15670.572605054684,1324.7349220601398,0.08453647198780948,2.4680928174134356,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,STONE FRUIT,2017,8212.77384183,3724.6139872244894,15670.572605054684,1324.7349220601398,0.08453647198780948,2.811591908086953,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,STONE FRUIT,2018,8146.17553072,3694.4106715283447,15670.572605054684,1324.7349220601398,0.08453647198780948,2.788792391600157,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,WALNUTS,2014,7963.46216551,3611.5474673514736,15670.572605054684,2068.9451960796,0.1320274152210777,1.745598420970704,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,WALNUTS,2015,13364.87146349,6061.166196594105,15670.572605054684,2068.9451960796,0.1320274152210777,2.929592435836038,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,WALNUTS,2016,12108.55076866,5491.406244290249,15670.572605054684,2068.9451960796,0.1320274152210777,2.6542057540701403,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,WALNUTS,2017,9202.19843772,4173.332624816327,15670.572605054684,2068.9451960796,0.1320274152210777,2.017130580705707,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,ORCHARD_DECIDUOUS,WALNUTS,2018,5625.30131064,2551.1570569795917,15670.572605054684,2068.9451960796,0.1320274152210777,1.2330713553040094,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,2014,114874.01169663,52097.05745878911,18787.04088930409,18787.04088930409,1,2.773031568183215,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,2015,116544.92720199999,52854.84226848072,18787.04088930409,18787.04088930409,1,2.8133670746717883,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,2016,84194.76054116,38183.56487127437,18787.04088930409,18787.04088930409,1,2.0324416759540447,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,2017,49270.39690389,22344.851203578233,18787.04088930409,18787.04088930409,1,1.1893757689269568,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,2018,93072.25369989399,42209.63886616507,18787.04088930409,18787.04088930409,1,2.2467422685067993,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,PASTURE_OTHER,MISCELLANEOUS GRASSES,2014,2013.6702474999997,913.2291371882085,25493.51021963209,2259.8664479954064,0.08864477384738977,0.4041075692761756,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,PASTURE_OTHER,MISCELLANEOUS GRASSES,2015,763.46178308,346.2411714648526,25493.51021963209,2259.8664479954064,0.08864477384738977,0.15321311211641847,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,PASTURE_OTHER,MISCELLANEOUS GRASSES,2016,693.0117293,314.2910336961451,25493.51021963209,2259.8664479954064,0.08864477384738977,0.1390750475431564,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,PASTURE_OTHER,MISCELLANEOUS GRASSES,2017,681.4548711,309.0498281632653,25493.51021963209,2259.8664479954064,0.08864477384738977,0.13675579299715038,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,PASTURE_OTHER,MISCELLANEOUS GRASSES,2018,948.0232595000001,429.9425213151928,25493.51021963209,2259.8664479954064,0.08864477384738977,0.19025129635274213,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,PASTURE_OTHER,MIXED PASTURE,2014,1.9859142,0.9006413605442177,25493.51021963209,23233.643771636685,0.9113552261526102,3.87645334238837e-5,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,PASTURE_OTHER,MIXED PASTURE,2015,11.3635971,5.153558775510204,25493.51021963209,23233.643771636685,0.9113552261526102,2.2181448705009405e-4,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,PASTURE_OTHER,MIXED PASTURE,2017,10.365648,4.700974149659864,25493.51021963209,23233.643771636685,0.9113552261526102,2.0233477778456552e-4,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,PASTURE_OTHER,MIXED PASTURE,2018,6.260502000000001,2.839229931972789,25493.51021963209,23233.643771636685,0.9113552261526102,1.2220338574007414e-4,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,RICE,RICE,2014,14969.0901699,6788.703024897959,2663.4264942663626,2304.5055346710537,0.8652408991320133,2.9458393233440345,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,RICE,RICE,2015,19743.3322348,8953.892169977324,2663.4264942663626,2304.5055346710537,0.8652408991320133,3.885385404923927,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,RICE,RICE,2016,27947.8834054,12674.777054603173,2663.4264942663626,2304.5055346710537,0.8652408991320133,5.49999853066631,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,RICE,RICE,2017,12566.958491599999,5699.300903219953,2663.4264942663626,2304.5055346710537,0.8652408991320133,2.4731122652883863,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,RICE,RICE,2018,19648.9047106,8911.067895963719,2663.4264942663626,2304.5055346710537,0.8652408991320133,3.8668025578145073,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,RICE,WILD RICE,2014,33.499812,15.19265850340136,2663.4264942663626,358.920959595309,0.1347591008679867,0.042328702454522034,kg per ha
water quality,pesticide application rate,Risk to Aquatic Organisms,RICE,WILD RICE,2015,13.446015,6.0979659863945574,2663.4264942663626,358.920959595309,0.1347591008679867,0.016989718274658977,kg per ha
